131111531,2,11,4,15,-1,-1,2,2.0906
131111513,2,11,4,15,-1,-1,2,1.6507
131111512,2,11,4,15,-1,-1,2,1.3333
131111524,2,11,4,15,-1,-1,2,2.1292
131111504,2,11,4,15,-1,-1,2,1.8389
131111530,2,11,4,15,-1,-1,2,3.1269
131111547,2,11,4,15,-1,-1,2,3.1881
131111534,2,11,4,15,-1,-1,2,2.975
131111528,2,11,4,15,-1,-1,2,1.4126
131111506,2,11,4,15,-1,-1,2,3.1269
131111535,2,11,4,15,-1,-1,2,2.2448
131111543,2,11,4,15,-1,-1,2,1.6507
131111529,2,11,4,15,-1,-1,2,1.4897
131111537,2,11,4,15,-1,-1,2,2.4875
131111536,2,11,4,15,-1,-1,2,1.3015
131111509,2,11,4,15,-1,-1,2,2.4534
131111516,2,11,4,15,-1,-1,2,1.4897
131111548,2,11,4,15,-1,-1,2,3.9024
131111520,2,11,4,15,-1,-1,2,0.8163
131111550,2,11,4,15,-1,-1,2,1.4852
131111544,2,11,4,15,-1,-1,2,1.7324
131111517,2,11,4,15,-1,-1,2,1.8503
131111533,2,11,4,15,-1,-1,2,1.9682
131111532,2,11,4,15,-1,-1,2,1.2108
131111518,2,11,4,15,-1,-1,2,1.2902
131111545,2,11,4,15,-1,-1,2,2.0045
131111522,2,11,4,15,-1,-1,2,2.8072
131111553,2,11,4,15,-1,-1,2,2.6326
131111510,2,11,4,15,-1,-1,2,1.5487
131111515,2,11,4,15,-1,-1,2,1.4897
131111527,2,11,4,15,-1,-1,2,1.9319
131111507,2,11,4,15,-1,-1,2,2.2494
131111519,2,11,4,15,-1,-1,2,0.5646
131111539,2,11,4,15,-1,-1,2,2.17
131111542,2,11,4,15,-1,-1,2,1.8095
131111503,2,11,4,15,-1,-1,2,1.8049
131111514,2,11,4,15,-1,-1,2,1.7686
131111540,2,11,4,15,-1,-1,2,1.2516
131111526,2,11,4,15,-1,-1,2,2.2108
131111508,2,11,4,15,-1,-1,2,2.331
131111525,2,11,4,15,-1,-1,2,1.6099
131111538,2,11,4,15,-1,-1,2,3.3718
131111523,2,11,4,15,-1,-1,2,1.2085
131111521,2,11,4,15,-1,-1,2,2.0884
131111511,2,11,4,15,-1,-1,2,0.7097
131111541,2,11,4,15,-1,-1,2,2.1677
131111551,2,11,4,15,-1,-1,2,0.7686
131111505,2,11,4,15,-1,-1,2,2.2131
131111501,2,11,4,15,-1,-1,2,1.2539
130111531,2,11,4,15,-1,-1,3,2.941
130111506,2,11,4,15,-1,-1,3,2.2516
130111528,2,11,4,15,-1,-1,3,2.0906
130111532,2,11,4,15,-1,-1,3,2.2743
130111534,2,11,4,15,-1,-1,3,2.4648
130111539,2,11,4,15,-1,-1,3,1.8095
130111536,2,11,4,15,-1,-1,3,2.1632
130111542,2,11,4,15,-1,-1,3,2.0158
130111509,2,11,4,15,-1,-1,3,3.0362
130111512,2,11,4,15,-1,-1,3,1.7618
130111513,2,11,4,15,-1,-1,3,1.4988
130111533,2,11,4,15,-1,-1,3,1.3287
130111535,2,11,4,15,-1,-1,3,3.3809
130111529,2,11,4,15,-1,-1,3,1.2108
130111551,2,11,4,15,-1,-1,3,2.6485
130111504,2,11,4,15,-1,-1,3,2.204
130111549,2,11,4,15,-1,-1,3,4.0181
130111520,2,11,4,15,-1,-1,3,1.2176
130111517,2,11,4,15,-1,-1,3,2.1201
130111530,2,11,4,15,-1,-1,3,1.9705
130111524,2,11,4,15,-1,-1,3,1.941
130111518,2,11,4,15,-1,-1,3,2.0906
130111543,2,11,4,15,-1,-1,3,1.5124
130111522,2,11,4,15,-1,-1,3,1.6099
130111544,2,11,4,15,-1,-1,3,3.7414
130111510,2,11,4,15,-1,-1,3,1.3219
130111515,2,11,4,15,-1,-1,3,1.8503
130111527,2,11,4,15,-1,-1,3,3.1201
130111507,2,11,4,15,-1,-1,3,2.331
130111519,2,11,4,15,-1,-1,3,2.8027
130111537,2,11,4,15,-1,-1,3,1.2584
130111516,2,11,4,15,-1,-1,3,1.2993
130111540,2,11,4,15,-1,-1,3,1.6507
130111503,2,11,4,15,-1,-1,3,1.848
130111514,2,11,4,15,-1,-1,3,1.4897
130111545,2,11,4,15,-1,-1,3,4.0476
130111526,2,11,4,15,-1,-1,3,1.4897
130111508,2,11,4,15,-1,-1,3,2.4376
130111525,2,11,4,15,-1,-1,3,1.4013
130111538,2,11,4,15,-1,-1,3,2.17
130111523,2,11,4,15,-1,-1,3,2.2085
130111521,2,11,4,15,-1,-1,3,2.1315
130111511,2,11,4,15,-1,-1,3,1.6507
130111541,2,11,4,15,-1,-1,3,1.7324
130111547,2,11,4,15,-1,-1,3,1.492
130111505,2,11,4,15,-1,-1,3,3.136
130111502,2,11,4,15,-1,-1,3,1.8072
130111550,2,11,4,15,-1,-1,3,1.0339
130111546,2,11,4,15,-1,-1,3,2.8185
132111531,2,11,4,15,-1,-1,4,2.8814
132111506,2,11,4,15,-1,-1,4,2.2751
132111528,2,11,4,15,-1,-1,4,2.1439
132111532,2,11,4,15,-1,-1,4,2.2626
132111534,2,11,4,15,-1,-1,4,2.5126
132111539,2,11,4,15,-1,-1,4,1.8064
132111536,2,11,4,15,-1,-1,4,2.1689
132111542,2,11,4,15,-1,-1,4,1.9626
132111509,2,11,4,15,-1,-1,4,3.0314
132111512,2,11,4,15,-1,-1,4,1.7689
132111513,2,11,4,15,-1,-1,4,1.4939
132111533,2,11,4,15,-1,-1,4,1.2689
132111535,2,11,4,15,-1,-1,4,3.4564
132111529,2,11,4,15,-1,-1,4,1.2064
132111550,2,11,4,15,-1,-1,4,2.5751
132111504,2,11,4,15,-1,-1,4,2.2251
132111548,2,11,4,15,-1,-1,4,0.7689
132111520,2,11,4,15,-1,-1,4,1.2314
132111517,2,11,4,15,-1,-1,4,2.1064
132111530,2,11,4,15,-1,-1,4,1.9689
132111524,2,11,4,15,-1,-1,4,1.9001
132111518,2,11,4,15,-1,-1,4,2.0689
132111543,2,11,4,15,-1,-1,4,1.5251
132111522,2,11,4,15,-1,-1,4,1.6126
132111544,2,11,4,15,-1,-1,4,3.7314
132111510,2,11,4,15,-1,-1,4,1.3564
132111515,2,11,4,15,-1,-1,4,1.8501
132111527,2,11,4,15,-1,-1,4,3.1564
132111507,2,11,4,15,-1,-1,4,2.3626
132111519,2,11,4,15,-1,-1,4,2.8314
132111537,2,11,4,15,-1,-1,4,1.2501
132111516,2,11,4,15,-1,-1,4,1.2876
132111540,2,11,4,15,-1,-1,4,1.6564
132111503,2,11,4,15,-1,-1,4,1.8501
132111514,2,11,4,15,-1,-1,4,1.4876
132111545,2,11,4,15,-1,-1,4,4.1126
132111526,2,11,4,15,-1,-1,4,1.4626
132111508,2,11,4,15,-1,-1,4,2.3814
132111525,2,11,4,15,-1,-1,4,1.4126
132111538,2,11,4,15,-1,-1,4,2.1689
132111523,2,11,4,15,-1,-1,4,2.2126
132111521,2,11,4,15,-1,-1,4,2.1064
132111511,2,11,4,15,-1,-1,4,1.6751
132111541,2,11,4,15,-1,-1,4,1.7251
132111547,2,11,4,15,-1,-1,4,1.4689
132111505,2,11,4,15,-1,-1,4,3.1439
132111502,2,11,4,15,-1,-1,4,1.8064
132111549,2,11,4,15,-1,-1,4,5.8501
132111546,2,11,4,15,-1,-1,4,2.7814
131112531,2,11,4,25,-1,-1,2,1.7437
131112513,2,11,4,25,-1,-1,2,1.4988
131112512,2,11,4,25,-1,-1,2,2.3333
131112544,2,11,4,25,-1,-1,2,2.1995
131112503,2,11,4,25,-1,-1,2,2.0022
131112530,2,11,4,25,-1,-1,2,3.1292
131112541,2,11,4,25,-1,-1,2,1.9931
131112534,2,11,4,25,-1,-1,2,0.8185
131112524,2,11,4,25,-1,-1,2,2.1133
131112505,2,11,4,25,-1,-1,2,2.6099
131112536,2,11,4,25,-1,-1,2,1.7233
131112538,2,11,4,25,-1,-1,2,2.2516
131112529,2,11,4,25,-1,-1,2,1.5691
131112537,2,11,4,25,-1,-1,2,2.4081
131112520,2,11,4,25,-1,-1,2,2.068
131112508,2,11,4,25,-1,-1,2,1.3763
131112516,2,11,4,25,-1,-1,2,1.2539
131112548,2,11,4,25,-1,-1,2,2.0113
131112551,2,11,4,25,-1,-1,2,1.6462
131112532,2,11,4,25,-1,-1,2,2.619
131112517,2,11,4,25,-1,-1,2,1.6507
131112533,2,11,4,25,-1,-1,2,0.8639
131112535,2,11,4,25,-1,-1,2,1.7324
131112518,2,11,4,25,-1,-1,2,1.746
131112545,2,11,4,25,-1,-1,2,1.9387
131112522,2,11,4,25,-1,-1,2,1.6417
131112546,2,11,4,25,-1,-1,2,3.0407
131112510,2,11,4,25,-1,-1,2,1.7618
131112515,2,11,4,25,-1,-1,2,1.2562
131112528,2,11,4,25,-1,-1,2,2.3763
131112506,2,11,4,25,-1,-1,2,2.9115
131112519,2,11,4,25,-1,-1,2,1.7165
131112543,2,11,4,25,-1,-1,2,2.7392
131112552,2,11,4,25,-1,-1,2,1.6915
131112502,2,11,4,25,-1,-1,2,1.8095
131112514,2,11,4,25,-1,-1,2,1.4943
131112540,2,11,4,25,-1,-1,2,2.0135
131112527,2,11,4,25,-1,-1,2,0.6983
131112507,2,11,4,25,-1,-1,2,2.2993
131112525,2,11,4,25,-1,-1,2,2.1587
131112539,2,11,4,25,-1,-1,2,1.941
131112523,2,11,4,25,-1,-1,2,2.5011
131112521,2,11,4,25,-1,-1,2,1.9138
131112511,2,11,4,25,-1,-1,2,1.7346
131112542,2,11,4,25,-1,-1,2,1.8117
131112549,2,11,4,25,-1,-1,2,1.3287
131112504,2,11,4,25,-1,-1,2,2.5305
131112501,2,11,4,25,-1,-1,2,2.0544
131112550,2,11,4,25,-1,-1,2,1.0929
130112530,2,11,4,25,-1,-1,3,3.1292
130112513,2,11,4,25,-1,-1,3,1.4875
130112512,2,11,4,25,-1,-1,3,2.3718
130112543,2,11,4,25,-1,-1,3,2.2085
130112504,2,11,4,25,-1,-1,3,2.009
130112529,2,11,4,25,-1,-1,3,1.5714
130112540,2,11,4,25,-1,-1,3,2.0181
130112533,2,11,4,25,-1,-1,3,2.4512
130112524,2,11,4,25,-1,-1,3,2.1292
130112506,2,11,4,25,-1,-1,3,2.5986
130112535,2,11,4,25,-1,-1,3,1.755
130112537,2,11,4,25,-1,-1,3,2.2494
130112528,2,11,4,25,-1,-1,3,0.8321
130112536,2,11,4,25,-1,-1,3,2.3854
130112520,2,11,4,25,-1,-1,3,2.0906
130112509,2,11,4,25,-1,-1,3,2.6507
130112516,2,11,4,25,-1,-1,3,1.2584
130112547,2,11,4,25,-1,-1,3,1.6575
130112550,2,11,4,25,-1,-1,3,1.6485
130112531,2,11,4,25,-1,-1,3,1.7301
130112517,2,11,4,25,-1,-1,3,1.6417
130112532,2,11,4,25,-1,-1,3,2.6099
130112534,2,11,4,25,-1,-1,3,1.7301
130112518,2,11,4,25,-1,-1,3,1.7301
130112544,2,11,4,25,-1,-1,3,1.9319
130112522,2,11,4,25,-1,-1,3,1.6485
130112545,2,11,4,25,-1,-1,3,3.0498
130112510,2,11,4,25,-1,-1,3,1.7709
130112515,2,11,4,25,-1,-1,3,1.2494
130112527,2,11,4,25,-1,-1,3,0.789
130112507,2,11,4,25,-1,-1,3,2.6212
130112519,2,11,4,25,-1,-1,3,1.7301
130112542,2,11,4,25,-1,-1,3,2.7324
130112551,2,11,4,25,-1,-1,3,1.6893
130112502,2,11,4,25,-1,-1,3,0.9274
130112514,2,11,4,25,-1,-1,3,1.492
130112539,2,11,4,25,-1,-1,3,2.0113
130112526,2,11,4,25,-1,-1,3,1.3968
130112508,2,11,4,25,-1,-1,3,2.5578
130112525,2,11,4,25,-1,-1,3,1.7233
130112538,2,11,4,25,-1,-1,3,1.9296
130112523,2,11,4,25,-1,-1,3,2.492
130112521,2,11,4,25,-1,-1,3,1.8911
130112511,2,11,4,25,-1,-1,3,1.6893
